,head_cui,head,relation_label,tail_cui,tail,rel_type,rela_raw,sab,has_named_rel,linearised
34163,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRGRE,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34164,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRPOL,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34165,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRPOL,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34166,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRARA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34167,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRARA,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34168,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDREST,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34169,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDREST,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34170,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRFIN,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34171,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRFIN,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34172,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRHRV,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34173,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRHRV,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34174,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRLIT,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34175,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRLIT,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34176,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRISL,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34177,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRISL,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34178,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRNOR,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34179,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRNOR,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34180,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRSLV,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34181,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRSLV,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34182,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRSLK,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34183,C5400546,Immune-mediated/autoimmune disorders (SMQ),has member,C0342295,Ketoacidosis due to type 2 diabetes mellitus,RO,has_member,MDRSLK,True,Immune-mediated/autoimmune disorders (SMQ) has member Ketoacidosis due to type 2 diabetes mellitus.
34188,C4294768,type 1 diabetes mellitus with coma,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,MEDCIN,True,type 1 diabetes mellitus with coma inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34189,C0020457,Hyperglycemic Hyperosmolar Nonketotic Coma,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,MEDCIN,True,Hyperglycemic Hyperosmolar Nonketotic Coma inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34190,C1720143,Hyperosmolar coma due to diabetes mellitus,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,SNOMEDCT_US,True,Hyperosmolar coma due to diabetes mellitus inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34191,C1720194,Disorder of nervous system due to type 1 diabetes mellitus,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,SNOMEDCT_US,True,Disorder of nervous system due to type 1 diabetes mellitus inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34192,C4544538,Hyperosmolarity due to type 1 diabetes mellitus,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,SNOMEDCT_US,True,Hyperosmolarity due to type 1 diabetes mellitus inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34193,C0011854,insulin dependent diabetes mellitus,cause of,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,RO,cause_of,SNOMEDCT_US,True,insulin dependent diabetes mellitus cause of Hyperosmolar coma due to type 1 diabetes mellitus.
34194,C0494279,Insulin-dependent diabetes mellitus with coma,mapped from,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,RO,mapped_from,SNOMEDCT_US,True,Insulin-dependent diabetes mellitus with coma mapped from Hyperosmolar coma due to type 1 diabetes mellitus.
34195,C1720143,Hyperosmolar coma due to diabetes mellitus,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,SCTSPA,True,Hyperosmolar coma due to diabetes mellitus inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34196,C1720194,Disorder of nervous system due to type 1 diabetes mellitus,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,SCTSPA,True,Disorder of nervous system due to type 1 diabetes mellitus inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34197,C4544538,Hyperosmolarity due to type 1 diabetes mellitus,inverse isa,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,PAR,inverse_isa,SCTSPA,True,Hyperosmolarity due to type 1 diabetes mellitus inverse isa Hyperosmolar coma due to type 1 diabetes mellitus.
34198,C0011854,insulin dependent diabetes mellitus,cause of,C0342296,Hyperosmolar coma due to type 1 diabetes mellitus,RO,cause_of,SCTSPA,True,insulin dependent diabetes mellitus cause of Hyperosmolar coma due to type 1 diabetes mellitus.
34200,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDR,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34201,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRSPA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34202,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRDUT,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34203,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRGER,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34204,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRFRE,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34205,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRCZE,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34206,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRJPN,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34207,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRHUN,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34208,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRITA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34209,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRPOR,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34210,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRRUS,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34211,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRKOR,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34212,C1719988,Disorder of nervous system due to type 2 diabetes mellitus,inverse isa,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,PAR,inverse_isa,SNOMEDCT_US,True,Disorder of nervous system due to type 2 diabetes mellitus inverse isa Hyperosmolar coma due to type 2 diabetes mellitus.
34213,C1720143,Hyperosmolar coma due to diabetes mellitus,inverse isa,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,PAR,inverse_isa,SNOMEDCT_US,True,Hyperosmolar coma due to diabetes mellitus inverse isa Hyperosmolar coma due to type 2 diabetes mellitus.
34214,C0011860,Diabetes Mellitus Non Insulin Dependent,cause of,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,cause_of,SNOMEDCT_US,True,Diabetes Mellitus Non Insulin Dependent cause of Hyperosmolar coma due to type 2 diabetes mellitus.
34215,C0494285,Non-insulin-dependent diabetes mellitus with coma,mapped from,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,mapped_from,SNOMEDCT_US,True,Non-insulin-dependent diabetes mellitus with coma mapped from Hyperosmolar coma due to type 2 diabetes mellitus.
34216,C1719988,Disorder of nervous system due to type 2 diabetes mellitus,inverse isa,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,PAR,inverse_isa,SCTSPA,True,Disorder of nervous system due to type 2 diabetes mellitus inverse isa Hyperosmolar coma due to type 2 diabetes mellitus.
34217,C1720143,Hyperosmolar coma due to diabetes mellitus,inverse isa,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,PAR,inverse_isa,SCTSPA,True,Hyperosmolar coma due to diabetes mellitus inverse isa Hyperosmolar coma due to type 2 diabetes mellitus.
34218,C0011860,Diabetes Mellitus Non Insulin Dependent,cause of,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,cause_of,SCTSPA,True,Diabetes Mellitus Non Insulin Dependent cause of Hyperosmolar coma due to type 2 diabetes mellitus.
34219,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRBPO,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34220,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRSWE,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34221,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRLAV,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34222,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRGRE,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34223,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRPOL,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34224,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRARA,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34225,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDREST,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34226,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRFIN,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34227,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRHRV,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34228,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRLIT,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
34229,C1869043,Hyperglycaemia/new onset diabetes mellitus (SMQ),has member,C0342297,Hyperosmolar coma due to type 2 diabetes mellitus,RO,has_member,MDRISL,True,Hyperglycaemia/new onset diabetes mellitus (SMQ) has member Hyperosmolar coma due to type 2 diabetes mellitus.
